text,labels
"“If we had had money we would have built a strong house. But we had none. There is no place to go."" Nepal http",3
is it because they move their bodies like a Cyclone?,8
"Nepal, pics 1 hour apart... Crazy... http",6
"“@DepEd_PH: MANDALUYONG CITY |  Classes in ALL LEVELS are suspended tomorrow, Dec. 8, 2014 | via  ὄ8  ὠ2",7
Today I joined w Health Minister to announce further support for Vanuatu following Cyclone Pam http ht…,4
"Just in: Fresh tremor of magnitude 5.1 felt in Nepal and India, people rush out of their homes.",7
Anyone else find it obscene that two guys punching each other in the head attracts a $300million pay day while the people of Nepal starve?,8
this is a long shot but looking to get 2 containers to Tanna Island Vanuatu of building materials for…,7
"Mini_ Swag1 Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http",0
"12 million people live in Indian Kashmir enduring terrible floods, 25 helicopters to rescue people &amp; deliver aid http",1
"Team Love Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been dama... http Te Molesta El Humo",0
"Hundreds dead as monsoon hits India, Nepal:        http news from Easy 97.3",0
California Wine Country Quake Losses Seen in the Billions http,7
"http  V I D E O:  Cyclone Pam causes heavy  in Port Vila, Vanuatu | 14 03 2015 Cyclone Pam",3
"Same Modi who drowned us in floods will now send 1000 Crores to his allies P M L N in Pakistan, Do I need to explain where…",4
India offers help to Pakistan on floods: At least 150 people have been killed and thousands more stranded by f...  http,0
the earthquake in nepal is awful :(,7
"Floods in India’s Odisha kill 45, leave scores maroonedAry",0
"We were pleased to donate 8,000 gallons of water to help our Napa/Vallejo Salvation Army partners w  relief http",4
"Another Earthquake Hits Chile, This Time Measuring 7.8 http",5
"http Deadly monsoon hits India, Nepal: Dozens of people have been kill... http http",0
"So Baltimore Riots and 4,000+ people died in Nepal today...",0
Powerful 7.8-Magnitude Aftershock Strikes Chile The Day After A Massive Earthquake Hit The Same Area http,7
"(#YorkReye) Hundreds dead as monsoon hits India, Nepal:        http",0
I added a video to a  playlist http Building Collapses After Nepal Earthquake 2015 RAW FOOTAGE,3
¦ http 15 ¦ Northern California earthquake is the strongest in 25 years  Earthquake Today ¦ (CNN) -- The …,7
pray for nepal........ May god protect them.... http,6
Hey  you're my provider. Are u doing text-to-donate $10 for Nepal Earthquake where 100% goes to charity (ie: UNICEF)?,4
Chile earthquake death toll rises to 6 - CNN http,0
"Pray For India Pray For Nepal folded handspensive face “@cnnbrk: Officials: Dozens killed in flooding in North &amp; East India, while death toll in Nepal passed 100.""",0
"Families who lost their houses, livestock or crops during  will get Rs25,000 ($250) each before Eid Pakistan http",4
"C N N_ News Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in nor... http",0
"you need to Press the incompetent ""govt""of Punjab on lack of flood protection in the last 30 odd years must coherent argument",7
Video shows dramatic moment UNESCO heritage site fell as ground shook in Nepal http,3
"[ITAR-TASS Eng] Russian rescue team arrives in Nepal: KATHMANDU, April 29. /TASS/. A team of rescuers and medi... http",4
"Nepal Quake Tips Expect + aftershocks.  Usually less violent than main quake, they can do additional damage to weakened structur…",7
"Magnitude 3.1 Earthquake in Sweetwater County, southwest Wyoming. http",7
"“@timesofindia: 12 die in Bihar flood, 4 lakh hit http Q. What have we done since last flood to prevent such devastation?",0
"Odisha floods: 294 villages still marooned: Bhubaneswar, Aug 12:  More than 3.3 million people in 294 v... http",0
"Flood-Hit Areas in Kashmir May Face Disease Threat, Says Omar Abdullah: Certain areas in Kashmir Valley, which... http",5
Thousands Queue Up Outside Kathmandu Airport in Hope of Way Out http,2
Small  (0.3 to 1.3 feet) reported at 9 locations in Japan in past hour from Chile quake. Advisory continues. ht…,7
"The major flooding with Odile for US will be west of Kathleens which hit so cal, sw arizona. Did 160 million damage",3
"Jobs for MOS, WMOs, Dispensers, LHVs in Sindh and Punjab for Flood. Send CV at hrpakistanjobs@gmail.com",7
¯\(°_°)/¯    Pagasa observing cyclone which may enter PH next week http  |,5
California wine country hit by strong 6.0-magnitude quake. http via,7
"Aid agencies struggle to reach remote islands of Vanuatu after ""monster"" cyclone http",7
"21 dead, 1 million in shelters after typhoon soaks Philippines: http",0
GO WATCH  NEW VIDEO GIVE IT A THUMBS UP AND SUBSCRIBE IF YOU HAVEN'T ALREADY  http 29,8
Earthquake in Edmond just now?,7
flood affected people of jammu and kashmir and relatives of those people can use this http,6
"floods have become an annual event in Pakistan, dams will not be built due to politics, and India will be blamed for everything as always",7
"People say ""never give up"" but sometimes giving up is the best option because you realize you're wasting your time.",8
Major Portion of India severely afffected due to flood but majority of media busy in Chanting Bal Nar…,7
In response to the earthquake in Nepal we have switched off Viber Out billing so Nepal users can call any destination for free,7
Tune in tomorrow night  for Six more ways to give to Nepal earthquake relief http via,4
"Hey, I've just donated Rs. 10 for Kashmir Flood Relief through  # Hike4Kashmir..Rt",4
Kashmiris threw stones at army and army is using those stones to make a bridge and rescue those Kashmiris from worst eve…,1
» http Eight confirmed dead after Cyclone Pam ravages Vanuatu Vanuatu  520 http,0
California Earthquake: No Early Warning System http,7
"- Monsoon floods hit Uttar Pradesh, 1500 villages under water - Yahoo Finance UK: Indian Exp... http",3
"180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…",0
":( ""@timesofindia Twelve die in Bihar flood, 4 lakh hit http",0
"Just In:Se[eratsts Attacked At Army Check Post In Punjgur Balochistan, Killed Five Persnl",8
"Nepal Earthquake – Devastating Nepal earthquake kills hundreds, triggers avalanches – A powerful… http News Asia",0
"(#Bryan_Starz) Hundreds dead as monsoon hits India, Nepal http (#Bryan_Starz)",0
Development would go on 214 acres between Glenville's Indian Hills + Glen Oaks neighborhoods. Neighbors concerned about drainage/flooding.,8
Cyclone Pam: Satellite image shows scale of vicious storm tearing through Pacific islands killing dozens http,7
California Quake Means Big Damage For Napa Valley Wineries (http://t.co/ks8o8HDOLa),7
"India, Pakistan Floods Death Toll Reaches 400: Death toll from floods in India, Pakistan reaches 400 as authorities warn of more flooding",0
California USA Garden Grove » http   25 Northern California earthquake is the strongest in 2…,7
Aid teams report devastation and death after Vanuatu cyclone http,0
".@AnupKaphle also send me an email, im coordinating with someone from  in Delhi and can pass on.  http",7
News Updates Death Toll from India-Pakistan Floods Reaches 400 http,0
"[August 18, 2014 at 10:50AM] Hundreds dead as monsoon brings chaos to northern India, Nepal via http",0
Odisha Floods kills 45 http Odisha  Indians Flooding Problems,0
American airlines sent 7 relief planes to help tourists get back home from Cabo bc of the hurricane Pray For Cabo,4
Be strong Nepal.,6
"In Punjab, relief activities in  areas in full swing; 126 relief camps setup to facilitate affectees http",4
India 'overwhelmed' by intensity of monsoon floods: Many areas in the Himalayan region of Jammu and Kashmir re... http,7
Awful damage from Hurricane Odile in Baja California http,3
Only just read about the earthquake in Chile. Thoughts go out to those affected by what has happened.,6
"Thx buddy mom safe in Kathmandu ""@tennis_updates:  hope everyone is okay, and always stay strong in this tough moment, Aruna.""",6
"Latest : Jammu and Kashmir Flood: Nearly 150 Killed, PM Modi Calls it a 'National ... - NDTV: NDTV... http Indian News",0
"While Pray For Chile is a good idea , any one went to go down there and actually help",6
3Novices:Nepal Earthquake: US Lawmakers Introduce Special Status Bill for Victims http Two US lawmakers have introduced…,4
About 2 in 3 children in Vanuatu in need of humanitarian assistance http Cyclone Pam http,4
"At least 65 aftershocks have hit Napa County, California since Sunday's 6.0-magnitude earthquake.  joins us no…",7
My prayers are with Nepal and its people.,6
"Nepal | Death toll rises after Nepal flooding, landslides - &amp;#8230;  plains bordering India.         Chief of Nep... http",0
A nice rainfall this morning. Minor flooding in the Fairfield neighborhood. http,7
"NDRF, IAF, Indian Army &amp; voluntary bodies are doing a commendable job in Nepal. Their efforts bringing some relief in tough …",4
Find out the latest on  support to Vanuatu govt food distributions after Cyclone Pam http http,4
"World News 180 dead in Nepal, India floods, thousands displaced:   http",0
M P California hit by strong 6.0-magnitude quake via The News International http,7
"Thousands trapped in Kashmir Floods, with at least 150 killed http http",0
"According to UNDP Earthquake Update: Death toll rises to 515 |  Balochistan ,  Quetta ,  Awaran  Pakistan",0
My Prayers are With MyBrothers and sisters in Pakistan and Kashmir Who Affected by floods May Allah Grant Them Patience N have mercy dead,6
"As per OC Memo 202, classes and exams are suspended tomorrow. Final exams may be held until Monday, Dec. 15.",7
TSUNAMI WARNING CANCELLED for all areas. Sea level readings of the  in Chile are at or below 0.74 m. http,5
All Air Vanuatu flights remain cancelled due to excessive damage in the islands http Aviation News,3
"Aftershocks would be felt in Dhaka too, today and the next few days...#NepalEarthquake",7
Pray for Gaza went on for 4 days in India while not a whimper of help for Hindus suffering from Earthquake in Nepal. http,6
"Nepal Earthquake Situation Makes Me Speechless: Sushmita Sen: ""I know people go on social networks to express their sadness but I was...",6
Over 120 Injured in Napa Quake ~via Breitbart T C O T http,0
UP FLOODS: NEARLY 1500 VILLAGES INUNDATED IN  INDIA ALONE(NNIS SPECIAL)   : http News,7
Is Everyone Is Safe My Friends Who Are In Nepal Or Near Place? — feeling worried at Kalyanpur (West) http,6
"Jammu and Kashmir Floods: Nearly 150 Dead, PM in State to ... http",0
Vanuatu: Air Vanuatu flights resume to normal schedules after Cyclone Pam,7
Floods Trap Thousands In Pakistan http,1
"""@IndiaToday: 2 killed, 4 lakh affected in Bihar flood  http",0
"Reminder from the  The number coding scheme is lifted today, December 9, in Metro Manila, including Las Piñas and Makati C…",8
think of Nepal over 5000 daed my by more that isnot climate change its natur whatis next not even mother nature can help that how it is,0
Punjab is facing heavy flood in Chenab &amp; Jhelum but Sindh Barrages are shortage of water,7
At least 160 deads from floods in Nepal and India http,0
This is unfair Pls help Ruby P H          http,4
It's been more than 48 hours now. I wonder how many of the trapped people are alive in the Nepal earthquake,1
Quake destroys buildings in Nepal capital - http,3
"Flood-related deaths exceed 461 in India, Pakistan - Canadian Underwriter http - Pakistan",0
Chilean Interior Minister says tsunami alert for Chile's coastline will be in place for at least 6 hours after 8.2 mag. qua…,5
"""Climate change is intensifying the risks for hundreds of millions of people"" -  Ban http Pam http",5
Nepal Earthquake -it's terrifying for children -I was in LA last big one-I know! Please support,6
'Nightmare Waiting to Happen': Quake Experts Gathered in Nepal a Week Ago http,7
Powerful earthquake kills 6 in Chile http,0
"Our teams in Philippines have already provided 17,000litres of water to 2,600 families in evacuation centers &amp; Tacloban Astrodome Hagupit",4
A medical team of Jamaat e Islami Hind is in  since 13th September to help the flood affected people.,4
More flood warnings in India and Pakistan http,5
"Walang Pasok (as of 10:30 p.m.): Class suspensions for Dec 9, Tuesday http Ruby P H http",7
"IHH will establish relief camps for the flood victims in Sialkot, Narowal, Jhang and Muzaffargarh. Pakistan Floods http",7
We are at 10 Survival Kits for Nepal in just a few hrs :) My goal is 60. Let's get there soon! http http,1
"An  measuring 6.1 on the Richter scale has struck off the shore of southern Mexico and near Guatemala, the U S (USGS) says.",7
"FM  announces £250,000  donation for the  Nepal Quake http",4
Chile orders evacuation of coastal areas as 8.0 magnitude earthquake off Iquique triggers tsunami alert,5
"Latest Nepal Quake death toll: 5,530",0
"Odisha Floods: Death Toll Reaches 45, Water Level Recedes Slowly http via",0
"180 dead in Nepal, India floods, thousands displaced http via foxheadlines",0
Huh. I guess all those Christian missions to Nepal are to protect 7-11's Himlayan locations.,7
"MGN-AFRICA» 24 Killed, Including 7 In Their Sleep As Landslide Hit India http » http",0
Kiwi families 'very worried' for aid workers in cyclone-hit Vanuatu Cyclone Pam http via,4
"[HürriyetDailyNews] 180 dead as floods wash away homes in Nepal, India: The death toll from three days of floo... http",0
Storm surge destroys 8 houses in Sorsogon http |   Ruby P H,3
Religion helps Vanuatuans through cyclone shock http,6
"Team Yamita Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http Unete A Team Yamita",0
"There's been an 8.2 magnitude earthquake in Chile, killing at least 5... The top story on the news is that it's a bit dusty in London today.",0
Pakistan Army Ops &amp; U S Drones in F A T A have only led to deaths of thousands of civilians in F A T A (3/7),0
Over 300 confirmed dead in Pakistan and India floods http    Kashmir Army,0
diamond suit http 927 diamond suit earthquake diamond suit Damage From Northern California Earthquake Could Reach $1 Billion http,3
"STORM SIGNALS Update 18, 11pm Ruby P H Signal no 2 in MetroManila lowered, Read http  http",5
"Lawrence Bahor, 71, survived Cyclone Pam in Vanuatu. Please read his amazing story &amp; donate: http http",4
PAGASA: Rains expected in Metro Manila Sunday night or Monday morning; may raise to Storm Signal  Ruby P H Hagupit,5
"California earthquake: wine country clears up damage around Napa: Three seriously hurt, 172 treated at... http Kabari",0
"In India around around 1,700 people die on an average per year due to floods- Here's my story http",0
"Magnitude 4.4 Off Coast Of Tarapaca, Chile  via  http",7
"Another large quake (7.4M) strikes the N. coast of Chile again. 6 miles deep, no threat of tsunami.",7
"In other news today, over 2000 were killed in a massive earthquake in Nepal, and an avalanche on Everest, yet Bruce Jenner w…",0
Most of the hospitals in the Kashmir Valley have suffered maximum damage in the floods caused by the heavy rains... http,3
"Caloocan suspends classes in all levels (public &amp; private) for Dec. 9, Tuesday  | via",8
day after supposed cyclone : http,7
8.2 Earthquake Rocks Chile: Snooki &amp; More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http,7
"38,000 Nepal youth in Indian Army Gorka Rifles. Over 1.25 lakh veterans. The family will come together in this hour of c…",8
"Rain fury in North India, 10 killed in UP, flood alert in Bihar: Rajnath Singh, who is on a two-day visit to Uttarakhand, reviewed th...",0
"PHOTOS: Damage after Hurricane Odile slammed into Los Cabos, Mexico with 125 mph winds http http",3
"Our hearts go out to the thousands in mourning, in Nepal and around the world. Life is so fragile. Love the ones you love.",6
LAKHS OF INDIAN MUSLIMS REGISTERED TO GO TO IRAQ. HOW MANY REG. TO GO TO KASHMIR TO RESCUE THE FLOOD VICTIMS.,4
"Some people in Kathmandu literally spent their night out in streets, laying carpets on streetsides. Nepal http",7
Natural Disasters Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: …  are subm...  http,0
"Run, build, stay: How islanders survived Vanuatu's cyclone - http World",7
$80M for 10 second heads up on a quake ==Early-Warning System Sounded Alarm Before California Earthquake http via,5
My reading...just after seeing the news on violence in Baltimore and more deaths in Nepal. Lord http,8
"Tweetmybrands Cyclone Pam: Vanuatu death toll hits 24 as 3,300 people displaced… http Branding http",0
"Assam flood situation turns grim, claims one life - Times of India http Assam",0
you've got to be kidding. I hope she's talking abt aid for poor local Cabo families homeless now after Odile,4
"Earthquake M 1.8, Kenai Peninsula, Alaska http",7
Why Pray For Chile? What the hell happened?,6
Rebuild Nepal! CPI-M donates Rs. 10 lakhs. More to come. All Party units will raise money. Follow  http,4
I hope Pakistanis &amp; others are generously donating for the hundreds of thousands affected by the floods. I just did. http,4
"Typhoon Ruby P H has winds of up to 215 kph near the center, gustiness of up to 250 kph. It was last spotted 500km east of Bo…",7
Millions are in the path of Typhoon Hagupit/ Ruby P H. Help us save lives in the Philippines: http,5
"Let's All Pray For Chile, Panama, Colombia, Peru and Ecuador Tsunami  Terremoto En Chile http",6
"BREAKING: Major 6.7 magnitude aftershock hits Nepal, USGS says http",7
i think we should focused on the current situation of floods in punjab and oher provinces..rather than updated by the those Azaadi March P T I,7
Updates on Nepal Earthquake |&gt;,7
"Hurricane Odile slams resort towns along Baja: About 30,000 tourists were forced into temporary shelters or... http",3
Nepal Quake :  -Total 33 tremors in last 24 Hours. -Minor cracks are found on Pashupatinath temple. -#EarthQuakeAgain on 1…,3
"What's News: World-Wide: Northern Chile was hit by a 7.8-magnitude earthquake late Wednesday, just a day after... http",7
VIDEO: Typhoon Hagupit to make landfall in the Philippines 'in 48 hours' http http,5
Pray For Chile Chile  Chile Earthquake Blast Kills 4 at Afghan Interior Ministry Compound http,6
Scores Killed in Flooding in Nepal and India http,0
"Ruby P H: Areas under State of Calamity, December 5, 2014 http",7
A list of organizations helping Nepal &amp; other affected areas http via,4
i close my eyes and pray,6
USA » NEWS » http HOT NEWS 132 earthquake Even buildings with seismic retrofits damaged in Napa earthquake  US…,3
"Decoding floods in India: 32 million affected, Rs. 3,600 crore lost every year http Kashmir Floods http",1
"A massive earthquake hits Chile, the NSA admits to warrantless searches, and more http Things",7
One  at 02:59 NST struck within 10 miles of Kathmandu ; further quakes could be up to M5 in same area http,7
"ALLAH g Protect us and help us to recognize right from wrong, truth from lies and Light from darkness.. Ameen Pakistan",6
Scores Killed in Flooding in Nepal and India: http,0
CM Punjab has told a friend:God had very kindly sent floods and provided him an opportunity to demonstrate his theatrical tale…,7
"Work is NOT suspended in gov't agencies that provide basic and health services, disaster response: http Ruby P H",5
"180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - http",0
"Thousands flee massive floods in India, Pakistan",2
Pray For Chile My prayers and thoughts with them. God keep them safe folded hands,6
"Humanity Defeated Again in Pakistan, Over 80 Christians Killed http via",0
A really excellent animation of the recent sequence of earthquakes off the coast of Chile ... http …,7
Before and after photographs: Devastating earthquake wipes off important monuments in Nepal ... - http News In Tweets India,3
"Pakistan sending 4 aircraft carrying a 30-bed field hospital, 2,000 meals, beds and tents Nepal Quake -  ht…",4
Flood death toll mounts in India and Nepal: The death toll from landslides and flooding triggered by torrent... http,0
odile is the name of the hurricane that just hit the baja peninsula. Its a category 3 hurricane. I guess it has cause damage in,7
.@CPFC fined for breaching  rules over making efforts to obtain the Cardiff line-up before their meeting in Apr…,8
Officials estimate 6.0 earthquake that hit California's wine country caused $1 billion in damage. 150 homes and buildings unsafe to occupy.,3
"Rescue drill now just 100 meters away from trapped  in Chile, source says. http",1
"USGS reports a M0.9  1km NNW of The Geysers, California on 8/27/14 @ 10:22:37 UTC http",7
Flood water is gradually receding in Punjab: Lahore- Water is gradually receding in flood hi... http,7
Building collapses in Kathmandu on day of Nepal Quake (Video: So Nan Tsai Jen) http,3
The Nepal earthquake is such a catastrophic event because it's a 3rd world country with low economic capabilities and life …,7
“@cnnbrk: Eye of Typhoon Hagupit is about 118 miles (190 kilometers) off the Philippines. http Yung totoo? ὡ0,8
"Cyclone Pam 'roared, squealed, hissed' as it hit http",7
"Napa earthquake: Vallejo officials report minor damage, two dozen injuries http",0
A 62-member China Int'l Search &amp; Rescue Team left for Nepal on Sunday for humanitarian rescue following an M8.1 quake http,4
"Nepal | Scores Killed in Flooding in Nepal and India - &amp;#8230;  Dhakal, a spokesman for the Nepali Ministry of Ho... http",0
"Expected Ruby P H landfall in Albay is 1pm, according to local officials. | via",5
Next 48 hours are critical. Contaminated water risks diseases that spread like wildfire. We must act now: http,5
Impossible to keep up with rising death toll from NEPAL  Links to ongoing coverage: http …,0
that will confuse him and he will end up taking Land Bill to Nepal and  to Punjab. So pls settle for time being,8
New Details on the Reopening Date for Cabo San Lucas' Hurricane-Damaged Airport http,3
"Punjab government will provide Rs 20,000 compensation to each flood affected family before Eid-ul-Azha http",4
"After Indian Air Force, Indian Army and  NDRF, Indian Navy too joins rescue-relief ops in Nepal with their medical staff.…",4
.@MehrTarar Pak also owes Nepal and whole world how dare they raise their flag on rescue mission? http,7
Teachable Moment - Magnitude 7.7 Earthquake in Pakistan http,7
Pic-22 K K F send relief goods for Balochistan Earthquake Victims Relief By K K F M Q M Pakistan http,4
Nearly 300 Reported Dead From Monsoon Floods In India And Pakistan http http,0
More flood warnings in India and Pakistan http via,5
Government/UN/NGOs are meeting now to plan the delivery of aid to affected parts of  Vanuatu T C Pam Photo:  http,4
Nepal and India floods leave many dead - BBC News: BBC NewsNepal and India floods leave many deadBBC NewsAt le... http,0
To build a home take time such is the case for Naya Pakistan but v must not forget our ppl in flood need us more or let the…,6
Deepest condolences for those whose near one passed in Nepal disaster,6
Rescue workers begin relief and clean up operation in Vanuatu following Cyclone Pam http http,4
"GOVT NOT DOING ENOUGH , SAY ODISHA INDIA VILLAGERS WHO LOST EVERYTHING IN FLOOD http",7
Death toll from massive Nepal  rises to 565 with many more trapped under rubble http http,1
Operation Maitri (Relief and Rescue in Nepal). Team of Indian Army doctors are helping relentlessly day and... http,4
"CHILE EMERGENCY OFFICE ORDERS EVACUATION OF  COAST, ISSUES ‘MINOR’ TSUNAMI  AFTER 7.4 MAGNITUDE QUAKE",2
"As a Mexican official put it, only material damage from   http http",3
"Half of Vanuatu’s population affected by Cyclone Pam: UN: Port Vila, Vanua... http Pray For M H370 J D T01",7
"Nearly 200 people killed in floods, landslides in Nepa... http Nepal India via",0
The aftermath from No California's worst  in 25 years. I'll report from Napa  at 6:30,7
Authorities lifted  warnings for Chile after a magnitude-8.2  struck. http Chile Earthquake,5
Strong earthquake rocks California http,7
California Quake Means Big Damage For Napa Valley Wineries: It's still too early to tell just how much the 6.0... http,3
"BREAKING: Death toll in massive Nepal earthquake tops 1,800, Home Ministry official tells CNN",0
Worst earthquake in 25 years rocks California: http via,7
"UP floods kill 28, Centre calls it 'unprecedented' - Times of India http",0
"A 6.2  just reported off the coast of Chile, following the 8.2  that struck around 4:45p PT.",7
Dozens feared dead after Cyclone Pam batters Vanuatu with winds of up to 270kph (170mph) http http,0
Flooding disasters in India ignored as media obsession with Modi's growth and business rhetoric continues http,7
oh man this nepal earthquake feels like deja vu from the day after tomorrow,3
"【#USGS Breaking】 M 2.5, 95km WSW of Healy, Alaska http Past Hour",8
UPDATE: Massive quake in southwest Pakistan kills 210 http,7
N E W S  Many dead in Nepal and India floods http,0
Death toll from floods in India and Pakistan has passed 375 - we'll talk live to  who's by River Jhelum http,0
"USA » NEWS » HOT NEWS 290 earthquake Dozens injured, 6 critically, after strong earthquake in California… http",0
said : Pray For Chile http,8
"Latest : Flood fury in Uttarakhand, Uttar Pradesh, Bihar, Assam; lakhs displaced - Zee News: Zee N... http Indian News",2
"Hi, I work for the BBC. We'd like to interview flood rescue teams in Kashmir. Can you pls DM me any contact details?",4
prayers for all of the workers and fishermen who support the tourism industry in Los Cabos Hurricane O D I L E Los Cabos,6
Pakistan and Kashmir floods kill hundreds World News http,0
Thoughts with everyone in Chile affected by the earthquake x Pray For Chile,6
We're providing an additional $9 million in assistance for the Nepal Quake emergency response: http http,4
So do I. I just found out about the earth quake in California.,7
God help those people who are suffering because of the quake in Pakistan.,6
Meeting with army chief and give him a cheque of Rs 100 million for flood affectees of Punjab and AJK. http,4
"World India  Kashmir Pakistan Thousands Flee as Pakistan Floods Spread to Plains: JHANG, Pakistan —... http",7
there was an earthquake in California yesterday! haha,7
Scores Killed in Flooding in Nepal and India http Floods,0
Anyone here who can guide us how we can help people in Nepal Quake Relief at this time when they have been struck by a g…,4
T T P stands for Terrorist Tactics against Pakistan,8
Want to help those affected by Cyclone Pam? Check out our appeals page for a list of aid agencies T C Pam  http,4
20 images reveal Nepal's heartbreaking earthquake devastation: http,7
"Nepal Quake death toll tops 1,400, according to Nepal's National Emergency Operation Center. http http",0
Flood Forecast for River Chenab at Punjab http,5
"""Devastating floods in Nepal and N India brought by huge rainfall. Tomasz explains more http http",7
"According to PAGASA, Typhoon Ruby P H expected third landfall is on Sibuyan Island between 2-4 AM tomorrow.",5
[Emergency Mgmt] 2 Lessons from the California Earthquake http,7
Arutz7: Watch: CCTV Shows The Moment Powerful Earthquake Struck in Chile: Officer workers scatter as 8... http,7
Mann Ki Baat PM seems to be focused and sure to help Nepal.,4
Thousands hunker down in shelters as 'highly dangerous' Hurricane Odile hits Mexico's resorts http http,2
"May Almighty Allah give strength to People of Nepal after Nepal Earthquake, MKA Ireland is praying for them and the rescue teams.",6
"The first planeloads of international aid arrive on the Pacific archipelago of Vanuatu, devastated by monster Cyclone Pam on Saturday.",4
California  country rocked by 6.0  dozens hurt http,0
"List of class suspensions in the Philippines for Monday, December 8: http Walang Pasok Ruby P H",7
Napa animal shelter officials have been able to reunite 11 dogs with their owners since Sunday's earthquake http,7
"The NDRF, Indian Army and other forces are doing a remarkable job in Nepal.",7
"Dozens of people have been killed in flooding in northern and eastern India, while the dea smartsensors.me http",0
NYTimes: Scores Killed in Flooding in Nepal and India http,0
"India Times UP floods hit over 1,000 villages, death toll 28: Twenty-eight people have died so far in Uttar Pr...  http",0
: Massive 8.0 quake off Chile sparks tsunami alert for Pacific coast of South... Tweets  http,5
Floods devastation: government urged to declare districts calamity hit :: Pakistan Agricultural... http,3
The death toll from the earthquake in Nepal is now above 1900 today as the world moves to provide aid.,0
The devastation in Kathmandu is horrific -- but the fear is it may be worse in remote areas: http http,7
"floods in India: 32 million affected, Rs. 3,600 crore lost every year  Kashmir Floods http",1
The power of prayers work wonders for us! Go away Hagupit!! Keep praying Philippines!,6
"【#USGS Breaking】 M 1.9, 77km SW of Manley Hot Springs, Alaska http Past Hour",7
There was an earthquake greater than M6! - Mw 6.8  NEPAL http,7
Pray For Chile let's all say a little prayer tonight and hug our loved ones,6
Reached Kathmandu finally! Lots of Indians stranded at the airport Nepal Quake  http,7
"At least 400 boats have been deployed in India and Nepal as they started relief efforts, after monsoon floods... http",7
"Massive Chile earthquake leaves remarkably little damage,  reports: http",3
Watch Shocking: The first 18 minutes after quake hit Nepal  Click here to Watch --&gt;&gt; http http ...#53,7
“@CBSNews: JUST IN: 2 reported dead in Chile Earthquake; 300 inmates escape from women's prison”,0
Chief defends Kashmir flood response: The top official in Indian-administered… http Top Story,7
‘Maldivian’ to travel to Nepal to evacuate Maldivians from the country http,2
300 female prisoners escape after massive earthquake rocks Chile http,7
“Relief materials being distributed by IAF at Air Force Station Awantipur to  affected people Kashmir Floods http,4
Bus  in Pakistan kills 17 government workers and leaves over 40 injured http http,0
» http Vanuatu Vanuatu At least 8 dead as cyclone slams into Pacific's Vanuatu  » NEWS » Ontario CAN Toro…,0
"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and... http N Iowa Fan",0
5 deaths reported in 8.2-magnitude earthquake that h... http Pacific Chile Hawaii South America Tsunami via,0
When life gives you   The single most California photo of all time.  http Napa Proud”,7
PHOTO: The flooding in northeast India stretches for as far as the eye can see. http,7
South Pacific cyclone ‘kills dozens’ http,0
"150,000 people just had their homes wiped out in Vanuatu BUT...the newsbeat goes on wasting time on Hillary's email. …",3
"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http http",0
"New: Death Toll From Nepal Quake Passes 2,100 as Aftershocks Terrorize Capital http",0
"Heavy rainfall and floods India Pakistan Floods, leading to some of the worst flooding in decades. http",5
Praying for everyone in Nepal...,6
HONESTLY EVERYONE TALKS ABOUT HOW JIM AND PAM ARE GOALS BUT WHAT ABOUT FUCKING PHYLLIS AND BOB VANCE? THEY ARE SO IN LOVE AND ITS PERFECT.,8
"ਬੁਲੰਦ ਹੌਸਲੇ!  ""Only in California."" Skateboarders shred buckled streets in Napa after the  http",7
I think more than 100 persons must've been killed in flooding&amp;landslides in India&amp;Nepal!Armed forces are usually 4 rescue!,0
"Over 1,84,000 People Rescued in Flood-Hit Jammu and Kashmir So Far: Government http",7
&gt; 2M hours of lost sleep in Bay Area on account of the   insightful data visual by  http,7
Cyclone Pam winds now reported at 265 kph (164 mph); flooding and landslides predicted -  http,5
The most heart touching video from Kashmir Floods| Two year old Afra Fazili wants to save the babies from the floods. http,7
160 people have been killed in floods and landslides following days of torrential rain in Nepal and northern India. http,0
"VIDEO: Inside an apartment during major m7.8 earthquake aftershock in Iquique, Chile http",7
"Monsoon: Dozens of people have been killed in flooding in northern and eastern India, while the de... http",0
At 8 with Annie - We hear from a survivor after Cyclone Pam devastated the islands of Vanuatu - and we'll have all today's sports news,1
Many dead in Nepal and India floods: At least 160 people are reported to have been killed in... http,0
"BREAKING: Another major earthquake, 7.8 preliminary magnitude, occurred just about over Iquique, Chile, reports USGS. h…",7
Flood death toll mounts in India and Nepal - http http,0
LIVE: The worst of ex-tropical Cyclone Pam is expected to pass Gisborne area by 4pm http T C Pam http,5
Little-known fault suspected in Northern California quake http via,7
