tweet_id	tweet_text	label
'383990287976386560'	RT @Rabeeyah: One more call from Allah; ab tou sudhar jao Pakistanio! #Earthquake #pakistan	sympathy_and_emotional_support
'383225018089369600'	#Sismo #Earthquake - Mag: 4.6 - 140km al suroeste de Ndoi - #Fiji - [13:28-UTC 26-09-13] http://t.co/LKcnLaMb13	other_useful_information
'383103922753110016'	Still astonished at what the Earth can do. In regards to the new island near #Pakistan. Amazing power. My thoughts go out to those affected.	other_useful_information
'383571108688957442'	Interior Minister, #Punjab CM and #Balochistan Chief Minister visit the quake hit areas in #Balochistan.	other_useful_information
'383536834547949568'	RT @PakStateTimes: 139 Dead In Mexico Storm http://t.co/5GqpqDkTSX #Karachi #Lahore #Islamabad #Pakistan	injured_or_dead_people
'382917477787009024'	@ZaidZamanHamid #TTP stands for Terrorist Tactics against #Pakistan	not_related_or_irrelevant
'384541370267865088'	#earthquake #map: 3.7 - 15.4 km (9.6 mi) N of Ocotillo, CA http://t.co/KDsbbQEgpl	not_related_or_irrelevant
'383903336203710464'	【#USGS #alert】 M 1.5, Central California: September 28, 2013 10:25:43 GMT http://t.co/7BOwb6PmyW #earthquake #tsunami #prayfromjapan	not_related_or_irrelevant
'383627149355139072'	RT @GFarooqi: Women victims of #EarthQuake are more needy. Female volunteers needed in #Awaran http://t.co/Wg96Pvbmvn	donation_needs_or_offers_or_volunteering_services
'384670122566115329'	#Earthquake of M 4.7, Owen Fracture Zone Region http://t.co/j9wjDYHTsN	other_useful_information
'383669965464694785'	#earthquake Pakistan: Global Map of Southwestern Pakistan - Land Use (26 Sep 2013) http://t.co/Ep1PSbvCTm #crisismanagement	other_useful_information
'384819864093081600'	New #Earthquake mb 5.4 TONGA: Magnitude   mb 5.4 Region   TONGA Date time   2013-09-30 22:41:03.0 UTC Location... http://t.co/8evAloNmpN	other_useful_information
'383101849529643008'	RT @aey: A photo by me, taken during #earthquake featured in @Demotix at http://t.co/Qc6HtdI402	other_useful_information
'383869759906779136'	Someone asked how they could help the #Pakistan# earthquake survivors. This is a good charity organization that I... http://t.co/9OuLpEos0k	donation_needs_or_offers_or_volunteering_services
'383933896187846656'	Another quake jolts shattered #Balochistan district http://t.co/aHL4L8jkYp via @baluchsarmachar	other_useful_information
'383093986304352256'	RT “@MansoorGeoNews: CM Balochistan returning back today #Earthquake”	not_related_or_irrelevant
'383665851691319296'	USGS reports a M4.9 #earthquake 104km NNE of Awaran, Pakistan on 9/27/13 @ 18:08:41 UTC http://t.co/CRqbclzQyQ #quake	other_useful_information
'383936360232415232'	RT @AnasMallick: More devastation in Mashakhel, #Awaran as new 7.2 magnitude #earthquake hits, days after a temblor in the same region left…	other_useful_information
'384610613882023936'	#TeamPYA made deliveries to #Earthquake hit Bela, Sri Malaar and #Awaran. Total destruction reported and zero aid accessed. #DonatePYA	infrastructure_and_utilities_damage
'383863938833604608'	#earthquake: M 3.0 - North-America United States [Alaska] Whittier: Preliminary Earthquake Report:  Date/Tim... http://t.co/cEjWYVbWKl	other_useful_information
'384795891720552448'	#pakistan Nasa releases images of new island formed in Pakistan earthquake - The Independent http://t.co/OgUXI8p3R6	other_useful_information
'382891693176930304'	Atlantis theories welcomed. RT @AnupKaphle: Here's the island that rose from the sea after #Pakistan earthquake. http://t.co/UcekDQI52u	other_useful_information
'384675844691472384'	RT @ImageCatInc: Interesting article in @WiredUK on how AI, twitter &amp; digital volunteers collaborated to respond after #earthquake http://t…	donation_needs_or_offers_or_volunteering_services
'384011496558428160'	RT @Baloch_istan: Why @Razarumi tweeting against #Pakistan state and army ,when army is busy in relief and rescue work in #Balochistan #ear…	donation_needs_or_offers_or_volunteering_services
'382855724881043456'	#QUETTA: At least 421 people have been killed, 21 thousand houses affected due to #earthquake in Balochistan, Chairman NDMA says.	injured_or_dead_people
'383987639801487360'	RT @EarthAlerts: #earthquake: M 3.4 - Caribean Sea Puerto Rico [Culebra Municipio] Culebra: Preliminary Earthquake Report:  D... http://t.c…	other_useful_information
'382851499568951296'	@asmashirazi @HamidMirGEO @AJEnglish. Pakistan Government not letting UN agencies officially respond to massive earthquake in #Balochistan	other_useful_information
'383834248060223488'	#Earthquake M 3.2, 59km NNW of Charlotte Amalie, U.S. Virgin Islands: Saturday, September 28, 2013 05:44:32 UT... http://t.co/qoB0WAgI9W	other_useful_information
'383319532691259392'	RT @Tearfund: Please #pray for all those affected by Tuesday’s earthquake in #Pakistan, which killed more than 320 people http://t.co/KVcOg…	sympathy_and_emotional_support
'382968764494381056'	@etribune:  Balochistan #earthquake: Four #survivors receive #medical aid at CHK http://t.co/ZTNYVaXzSj #civilhospital	donation_needs_or_offers_or_volunteering_services
'384312730129158144'	#Pakistan ISPR employed cretin,Zaid Hamid warns he(i.e Army)will deal with #PTI like he deals with Kharijis(i.e #TTP) http://t.co/yeos8EasEv	not_related_or_irrelevant
'383874409355685888'	RT @YusraSAskari: Earthquake jolts Sindh and Balochistan again, tremors felt in Karachi and Awaraan as well. #Pakistan	other_useful_information
'383283374481506304'	An #earthquake measuring 6.1 on the Richter scale has struck off the shore of southern #Mexico and near #Guatemala, the #US (USGS) says.	other_useful_information
'383282848012439552'	RT @AnasMallick: Day3 &amp; CM Balochistan still in London, despite of a massive #EarthQuake; had this been IK, PTI or KPK things would have be…	not_related_or_irrelevant
'382954015807787008'	CWS emergency response team is on standby and assessing the situation after strong #Pakistan #quake http://t.co/5jEiyxwJH4	other_useful_information
'384996134705307648'	#Sismo #Earthquake M 2.3, 60km SW of Valdez, Alaska http://t.co/tdHE33VADT	other_useful_information
'383211999603085314'	(#An) 40 40 #Saturn 33, 20:20 #Tribulation, 20:20 #Earthquake, 20:20 #Tsunami, 20:20 #DeathCard,2/3 of #Japan,20:20 #WickedManifest 72/11	other_useful_information
'384773985709588480'	@changemakers is inviting businesses 2 enter a comp to help women in #MENA &amp; particularly in #Afghanistan #Pakistan find work.  #womenWork	not_related_or_irrelevant
'383247575195058176'	RT @EmilyManna: 12 dead in border clashes before #India/#Pakistan PM's meet http://t.co/swdqKtiVfH	injured_or_dead_people
'382823099097300993'	1.6 magnitude #earthquake. 30 mi from Barstow, CA, United States.http://t.co/PgLEb4e1GY	other_useful_information
'384747733145227264'	Welcome to Roshan #Pakistan as Petrol prices rise to 114 Rs per liter and Electricity rate increase 6 Rs per unit #ShairAya	not_related_or_irrelevant
'382974701767000064'	RT @Shali_Baloch: Awaran after Earth Quake.. #Balochistan http://t.co/hY3wOzHZak	other_useful_information
'382919900169113600'	RT @AyishaBaloch: Army as usual the first ones to reach for rescue operations here in #Balochistan. #earthquake	other_useful_information
'382956128239222784'	RT @QasimalirazaAli: #MQM introduced service in politics of #Pakistan and its charity wing #KKF always in front line to help needy person. …	donation_needs_or_offers_or_volunteering_services
'382912719684243456'	Most of us are well aware that #Wa state is #earthquake country – learn the needed prep to give you peace of mind... http://t.co/1gX9UMPlaj	sympathy_and_emotional_support
'384760628767780865'	#earthquake: M 3.2 - North-America United States [Hawaii] Kalaoa: Preliminary Earthquake Report:  Date/Time:... http://t.co/oDmjdOMFZW	other_useful_information
'384294471409496064'	"@ShkhRasheed @AQpk @MubasherLucman @HamidMirGEO  @ZaidZamanHamid @najamsethi   "" #Pakistan is at war with #india &amp; #USA  . """	not_related_or_irrelevant
'383077229275516928'	#earthquake M 4.4, off the coast of Southeastern Alaska http://t.co/hJ1cEOkqY6	other_useful_information
'383889711548215296'	A Bird’s Eye View of Earth’s Newest Island http://t.co/0fTXO7hvJa via @TIMEWorld #Baluchistan #Earthquake #Pakistan	other_useful_information
'384175062552547328'	#earthquake: M 4.1 - South-America Chile [Antofagasta] Calama: Preliminary Earthquake Report:  Date/Time: 29... http://t.co/T2rtT2Cooi	other_useful_information
'382863063818317824'	"""@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv"""	injured_or_dead_people
'383944452286324738'	RT @BalochTawar: Please Help the #EarthQuake Victims directly, Instead of #Pakistani #Army or Government	donation_needs_or_offers_or_volunteering_services
'382877511933100033'	#MQM #Pakistan Death toll rises to 328 in Awaran earthquake: AWARAN: The death toll from a powerful earthquake... http://t.co/V5iyvC8xtn	injured_or_dead_people
'382841579381092352'	#Pakistan: Death toll reaches over 250 in a powerful earthquake in south-western province	injured_or_dead_people
'384614495256977408'	On 30th #September, 2009 - A 7.9 magnitude #earthquake strikes just off the coast of #Sumatra, killing around 1,100 in #Indonesia.	injured_or_dead_people
'384003493972815872'	#Sismo #Earthquake M 2.6, 79km NNW of Road Town, British Virgin Islands http://t.co/NgL9Mam3yc	other_useful_information
'383090514758610944'	348 dead, 500 injured and rising. You are in my prayers #Balochistan #earthquake	injured_or_dead_people
'383315199706402816'	Video: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan	donation_needs_or_offers_or_volunteering_services
'382903626131177473'	@RadioPakistan 41m  International community has offered assistance4the people affected by #earthquake in #Balochistan.but it must reach here	donation_needs_or_offers_or_volunteering_services
'384410721422815232'	Warning: Barking racism ahead. MT @checkupcbc What's your reaction to the Islamist attacks in #Kenya, #Pakistan and #Nigeria?	not_related_or_irrelevant
'383867786612985856'	This was not aftershock but a new Earth Quake. Chief Meteorologist told to media. #Pakistan #Sindh #Balochistan http://t.co/ZBYnj20aHi	other_useful_information
'383148981372878848'	Pakistan's 'Earthquake mountain': The island that appeared from the sea - http://t.co/1hFQms6EMm | http://t.co/Mhrgr7eSzz | #Pakistan	other_useful_information
'382839150358978560'	Death toll in #Pakistan earthquake reaches 210	injured_or_dead_people
'383889868423581696'	Magnitude 6.8 #quake strikes Pakistan - USGS. See more news on http://t.co/cK4yjj127w #pakistan #earthquake	other_useful_information
'383034908429406208'	#earthquake: M 4.4 - South-America Chile [Antofagasta] San Pedro de Atacama: Preliminary Earthquake Report:  ... http://t.co/qT6ruEz8Xx	other_useful_information
'383961239552294912'	RT @MehrTarar: #BalochistanEarthquake Entire villages have been wrecked. Almost 0.5 mil people affected.Pls help the victims in whatever yo…	donation_needs_or_offers_or_volunteering_services
'383888888671899648'	#Balochistan needs our help :(	donation_needs_or_offers_or_volunteering_services
'383195767751843840'	"It's so sad =o( Makes u think what's valuable in life""@AJELive: Quake survivors desperate for food &amp; water http://t.co/bieVmnmzOl #Pakistan"	donation_needs_or_offers_or_volunteering_services
'384015219699093504'	RT @F_B_AREA_MQM: #KKF send another Relief Goods truck For #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/piGvMuR…	donation_needs_or_offers_or_volunteering_services
'383899053416660992'	The ticking time bomb beneath Quetta #earthquake  http://t.co/4csUt67JYk	caution_and_advice
'383135122934878208'	USGS reports a M2.6 #earthquake 20km SSE of Redoubt Volcano, Alaska on 9/26/13 @ 7:39:54 UTC http://t.co/CWMeuzqGwE #quake	other_useful_information
'384394790579601408'	RT @MSF_uk: Second #quake in #Pakistan: #MSF waiting for safe passage to #Arawan area,  concerned about potential new casualties	other_useful_information
'383898090974887936'	RT @AnjumKiani: Pak Army's Generals chalking out strategy for Rescue&amp; Relief operations for the #EarthQuake hit areas http://t.co/beEa6xIdq…	other_useful_information
'382866535707987968'	RT @ReutersIndia: Death toll from earthquake in southwestern #Pakistan rises to 327 people - local officials	injured_or_dead_people
'383940253720932353'	Relief nt reaching fault of #India (BLA)Earthquake fault of US funded HARP,bth fault of conspiracy funded by Israel #Balochistan seen by Pak	not_related_or_irrelevant
'383960180838633472'	RT @kaleemnet: @ShkhRasheed Sir Noorey ko kia parwa. Munshi kehta hey aor $ IMF se a rahey hien. Ye paisey #earthquake wali awam ko deythey…	not_related_or_irrelevant
'384536856337317889'	RT @Chiltan: message from #Awaran @zameer0201 If any1 wants 2deliver aid may easily proceed even in strongest hold of #Baloch separatists n…	other_useful_information
'383873928642699264'	RT @CNBCPAKISTAN: #Breaking: magnitude 7.0 earthquake rocks #Karachi and other parts of #Balochistan and Sindh	other_useful_information
'384166936663187456'	RT @nighatdad: Pakistan earthquake: Hundreds dead in Balochistan http://t.co/8jittuif23 #Awaran #Balochistan #EarthQuake #Pakistan	injured_or_dead_people
'383867144502386688'	I'm either high on sugar or it's the earthquake. #dizzy #earthquake	not_related_or_irrelevant
'382975645476610048'	This happened today,  #Pakistan #earthquake2013 #pakistanearthquake #prayers http://t.co/jxCSVG0ehi  via @TasneemN	sympathy_and_emotional_support
'384585471226937344'	:Land Mine Bomb Blast In Deenari Patt Area Of Occupied #Balochistan 2 People's Have Been Criticaly Injured,	not_related_or_irrelevant
'384191163718057984'	@BDUTT Paid journalists who always sing praise for #Pakistan now have problems wid Pak cause her lie got exposed. Hypocrisy !!  #DehatiAurat	not_related_or_irrelevant
'384566068703793152'	M6.7 - 81km NE of L'Esperance Rock, New Zealand  2013-09-30 14:55:54 JST  http://t.co/2X0RplMThk #earthquake #sismo http://t.co/fXUxWJrnTw	other_useful_information
'383886464397766656'	#How to help #Balochistan #Earthquake vicitims. #Please share &amp; #pray for all. #Pakistan?  http://t.co/ayFEenKQ72 http://t.co/XgydboaLGd	donation_needs_or_offers_or_volunteering_services
'383054464539574272'	RT @thejakartaglobe: #Pakistan Quake Death Toll Surges Above 300 http://t.co/9LFARnrK2V	injured_or_dead_people
'383868961827221504'	[@DunyaTV] One person killed, alleged target killer arrested in Karachi http://t.co/RWug3xRRtb #Karachi #Pakistan	not_related_or_irrelevant
'383946715730309121'	RT @ErumManzoor: People who wanna help #earthquake affectees in Baluchistan can contact @AsimBajwaISPR	donation_needs_or_offers_or_volunteering_services
'383590658642305024'	Death Toll in #Balochistan #Earthquake Rises to 515 http://t.co/DUgyRLIuhr	injured_or_dead_people
'383217662962044928'	RT @EarthAlerts: #earthquake: M 3 - Europe Italy [Calabria] Soverato Superiore: Preliminary Earthquake Report:  Date/Time: 26... http://t.c…	other_useful_information
'383856879652204545'	USGS reports a M1.3 #earthquake 15km SE of Anza, California on 9/28/13 @ 7:29:28 UTC http://t.co/CUf4fzCZOk #quake	other_useful_information
'382974725578031104'	Death toll reaching 327 in the recent earthquake in Pakistan .May Allah bless the affectees.Ameen. #devastating #earthquake #Pakistan	injured_or_dead_people
'383902581681954816'	RT @JeromeTaylor: Breaking: USGS reporting another quake in Baluchistan. This time 6.8, 14km depth. 27.263N, 65.587E #Pakistan	other_useful_information
'384576691709808641'	@pacificbware:: #NZ RT @equakea: #earthquake #map: 6.7 - KERMADEC ISLANDS, NEW ZEALAND http://t.co/VSHUpJ4H6z http://t.co/U8Ft2bivAV	other_useful_information
'384386367364816896'	#Earthquake M 1.5, Central California http://t.co/pVeXj7Ai99	other_useful_information
'383018933122772992'	Me when earthquake drops..#SNL #kristinwiig #earthquake  https://t.co/keVkgUSGo4	not_related_or_irrelevant
'383876838587891712'	Another strong Jolt of #EarthQuake hit the #Baluchistan province of Pakistan,Many houses wr destroyed,Many civil remained under collapsed	infrastructure_and_utilities_damage
'383563771135803392'	#NawazSharif establishes a fund for assistance and relief of #earthquake victims of #Balochistan #PMLN #Pakistan #Dunyatv	donation_needs_or_offers_or_volunteering_services
'382892438949752832'	RT @Rabail26: More than 328 dead, 400 injured because of 7.8 magnitude #earthquake in 6 districts of #Balochistan. http://t.co/j6yqKL9c2l #…	injured_or_dead_people
'384762939946713089'	Implementing partner National Rural Support Programme (NRSP) sets up our tents in #Pakistan after 2 #earthquakes hit. http://t.co/Wne74SXmCa	other_useful_information
'384599891650957312'	RT @AnasMallick: West of our country hit by a massive #EarthQuake and people of the Islamic Republic of Pakistan's prioritize to attend a C…	other_useful_information
'383808148076638208'	#pakistan#news# One dead several injured as bus overturns in Orangi Town: KARACHI: A man was killed and severa... http://t.co/ljOyAmPAzY	injured_or_dead_people
'383986956041859073'	#balochistan At least 12 dead in powerful new Balochistan earthquake: officials:            A... http://t.co/7s4cLwpCtE #pakistan	injured_or_dead_people
'383593518796513281'	Magnitude 1.8 #earthquake, 48.3 km NE of Pinnacles Ridge, NV http://t.co/QrxpVlpIkC	other_useful_information
'383558640290254848'	"MT ""@RadioPakistan: A PAF C-130 transport aircraft dropped relief goods in earthquake affected Awaran area of #Balochistan #Pakistan"""	donation_needs_or_offers_or_volunteering_services
'384788520226680832'	RT @OfficialMqm: Pic12: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/QkArodkyLh	sympathy_and_emotional_support
'382952457371803648'	RT @AlertNet: Magnitude 6.8 #earthquake strikes off southern coast of #Peru http://t.co/ToUHT6yqdr	other_useful_information
'382836180070727680'	RT @Tariq_Vaid: Be it France or UK, Muslim Girls are fighting 4 their Rights 2 wear Hijab in Schools/Colleges, but in #Pakistan its the opp…	not_related_or_irrelevant
'382996946379485185'	USGS reports a M0.9 #earthquake 10km WNW of Cobb, California on 9/25/13 @ 22:32:57 UTC http://t.co/c5iUeeGipX #quake	other_useful_information
'383863604354633729'	6.8 - 96km NNE of Awaran, #Pakistan http://t.co/6Kah5Drsr2 PLEASE STAY SAFE,BE CAREFUL OF AFTERSHOCKS,	caution_and_advice
'383968110086062080'	【#USGS #Breaking】 M 2.0, 5km S of Volcano, Hawaii http://t.co/VejTXUO1wW #PastHour #2 #earthquake #tsunami #prayfromjapan	other_useful_information
'383881813141495808'	RT @a2mSays: After blasts and firings, the new cliche is #earthquake. :S	not_related_or_irrelevant
'384063002254667776'	RT @KaleemAltafi: 6.8 magnitude earthquake in Pakistan, tremors felt in and around Delhi! #Earthquake	other_useful_information
'383140089637117952'	RT @JuD_Cyberteam: Ameer Jamat Ud Dawa Engr.Naveed Qamar arrived with Releif Goods in #Earthquake region of #Awaran.  #JUDReleif. http://t.…	donation_needs_or_offers_or_volunteering_services
'384882915642855424'	2.3 magnitude #earthquake. 4 mi from Daly City, CA, United States.http://t.co/gnNfMDmkXs	other_useful_information
'384182401045241856'	#earthquake M 2.5, Central Alaska: September 29, 2013 04:44:01 GMT http://t.co/bI81V7rhe7	other_useful_information
'383894268001394688'	"#earthquake ""We nevr punish ppl unless We've sent a messenger"". Quran. Promised Messiah writes. #Ahmadiyya Islam http://t.co/Iaa9jGSuZG"	not_related_or_irrelevant
'382835409358553088'	Question for #PMLN #DrmalikBaloch + #PM #NS, Is #BalochistanEarthquake on the agenda of your govt? #Pakistan #Balochistan #earthquake	not_related_or_irrelevant
'383128371401482240'	【#USGS #alert】 6.1 - OFFSHORE CHIAPAS, MEXICO: Date: Thu, 26 Sep 2013 06:46:04 UTC... http://t.co/WqsnUc4Mqu #earthquake #tsunami #zuto	other_useful_information
'384610826415390720'	Pakistan quake survivors struggle to cope http://t.co/shgwaoZB1U #Earthquake #video	displaced_people_and_evacuations
'383891721169666048'	#Earthquake M 3.2, Wyoming http://t.co/dxi45AOXoY	other_useful_information
'382885155251036160'	Strong quake in Pakistan kills more than 250 people http://t.co/FICC93eDfl #Beachlover.Talk #earthquake #Pakistan #Islamabad #news  #twitter	injured_or_dead_people
'384030441725915136'	Editorial: Earthquakes and aid http://t.co/EbrNDZKgXC #earthquake	other_useful_information
'384972764555538432'	#earthquake M1.3: Central Alaska http://t.co/rE35mP11x2	other_useful_information
'383629387276767232'	RT @MunaSiddiqui: Watching the #Baluchistan #earthquake footage and am astounded. People living in mud huts, barren land. A forgotten corne…	sympathy_and_emotional_support
'384907037991116800'	RT @AsimBajwaISPR: Update #Earthquake: 300 soldiers busy in rescue as of now.Strength will grow to 1000 by late morning. 40 deaths being re…	injured_or_dead_people
'384706436132913152'	RT @ErumManzoor: #India &amp; others don't want negotiation b/w #TTP &amp; #Pakistan shud take place, that is y they 1st killed TTP's leader &amp; then…	not_related_or_irrelevant
'383519048543535104'	"#Balochistan #earthquake: Magnitude 5 aftershock hits #Awaran http://t.co/yQwRGP900i"" #Pakistan via @geonews_english"	other_useful_information
'383476065550606336'	RT @SirZaidHamid: Earthquake in #Balochistan. Tremors felt in #Delhi. Clear proof of Indian involvement in Balochistan.	other_useful_information
'383575325524770816'	RT @allaboutmqm: PhotoAlbum: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/wZNEDz1BSF	donation_needs_or_offers_or_volunteering_services
'382880817149526017'	A small island appears after a massive quake in #pakistan near #Gwadar these lands are incredible. #prayforpakistan http://t.co/P7aYrGmNdq	other_useful_information
'383614092197371904'	RT @NewsBreaker: 515: Number of dead in this week's #Pakistan earthquake rises http://t.co/Wdh3QdQqWF	injured_or_dead_people
'383260664476995584'	RT @MansoorGeoNews: #Earthquake death toll reaches 355	injured_or_dead_people
'384232854986555392'	#Earthquake M 4.7, 24km NW of Kalumpang, Indonesia: Sunday, September 29, 2013 00:20:03 UTCSunday, September 2... http://t.co/sr2LIu6BeH	other_useful_information
'382915749788278784'	RT @SteveGrzanich: MORE: USGS downgrades #earthquake magnitude to 6.6. Epicenter S of Acari, Peru. No reports of damage yet.	other_useful_information
'383239204882239488'	#earthquake M 4.8, Fiji Islands Region http://t.co/DxG6A2VzzU #TomohonKota.Com	other_useful_information
'383524796245360640'	#Pakistan 17 killed in bus bombing  http://t.co/cfe0bRB3Eq via @Jerusalem_Post	not_related_or_irrelevant
'384373285242159104'	USGS reports a M1.2 #earthquake 7km WNW of The Geysers, California on 9/29/13 @ 17:43:03 UTC http://t.co/RiazQVDNse #quake	other_useful_information
'383294709348962304'	Seismologist says Pakistan quake island unlikely to last long http://t.co/cumGbIRc2s #quake #earthquake	other_useful_information
'384185025006030848'	RT @SSid1983: @Paklesbian @HinduIDF @RahSriLanka @smitaprakash @Vikram_Sood Like in 1971,we will kick Pak A$$ again an help  #Balochistan g…	not_related_or_irrelevant
'383227938860040192'	#earthquake: M 4.6 - Pacific Ocean - East Tonga [Tongatapu] Havelu: Preliminary Earthquake Report:  Date/Tim... http://t.co/G0RbSQCwBW	other_useful_information
'383169613170999296'	RT @adnanology: #Earthquake  : help and support your brothers in need , #Pakistan	sympathy_and_emotional_support
'383711150874955776'	USGS reports a M1.7 #earthquake 13km W of Progreso, Mexico on 9/27/13 @ 21:50:56 UTC http://t.co/J3Gyjdo1So #quake	other_useful_information
'383224654217105408'	Pakistani villagers reel from quake http://t.co/Ud7H32ib6C #quake #earthquake	other_useful_information
'384581322448326656'	New #Earthquake #Pastday M 2.7, Puerto Rico region http://t.co/sa0dFzwrd5	other_useful_information
'383876744626712576'	#Earthquake: DC #Awaran says several houses collapsed in quake of 7.2 magnitude	infrastructure_and_utilities_damage
'383237347963195392'	RT @mqmunit146: @twitter News: #MQM Chief #AltafHussain appeals to philanthropists for generous donations #Earthquake #KKF #Pakistan http:/…	donation_needs_or_offers_or_volunteering_services
'383187374332600320'	'Awaiting Aid: People affected by #Balochistan #Earthquake face growing problems as response teams struggle to help' http://t.co/TxLF33FuQ6	donation_needs_or_offers_or_volunteering_services
'383131845639929856'	Karachi: Dead body of 14-year-old #girl recovered from Sea View #Pakistan	injured_or_dead_people
'384362609837113345'	RT @juan_collio: #haarp attack Stgo. Pon Chile today #sismo #earthquake #chemtrail #nibiru #ufo #ovni #lepongo http://t.co/MCVxE5WzeI	not_related_or_irrelevant
'383306419984150529'	RT @shahzadtirmizi: Aamir Sohail said: #Misbah has proved himself by performing consistently well. He even deserves to play T20i for #Pakis…	not_related_or_irrelevant
'383865578965856256'	One Again, heavy #Earthquake in #HyderabadSIndh, #Awaran #Sindh and #Baluchistan	other_useful_information
'384651905340682241'	Of course, they would now turn to their sole Messiah, the #PTA that shares their bigotry, for rescue! #Pakistan #censorship	not_related_or_irrelevant
'384127425631625216'	22+ dead as powerful new #earthquake hits #Pakistan. http://t.co/AX7siw3kZw	injured_or_dead_people
'383966285044125696'	6.8 #Earthquake || Pakistan http://t.co/Q6gU0i9ID5	other_useful_information
'384569395621953537'	No words are needed #Iraq #Libya #Egypt #kashmir #Pakistan #Afghanistan #Yemen #Bangladesh #Syria #palestine &amp; so on http://t.co/wC5jt0iAId	not_related_or_irrelevant
'383872359653855232'	#Pakistan: 7.4-magnitude #Earthquake - http://t.co/dmWWQPqR0T	other_useful_information
'384713968683868160'	RT @MrARQ_NEWS: #Pakistan: DG ISPR says 476 people died and 425 received injuries in the recent #earthquake in #Balochistan #FB #MrARQ #Info	injured_or_dead_people
'383327421484658688'	Silence: Earth is talking! http://t.co/NKUxWOwNAX - #climatechange #globalwarming #Earthquake  #Hurricane #Environment	other_useful_information
'384469865530396672'	RT @AJELive: USGS: New #quake measuring 6.8 in magnitude occurred in #Pakistan's Balochistan district of Awaran | Developing: http://t.co/Q…	other_useful_information
'383060869069799424'	RT @UNOCHA: #Pakistan earthquake: @UN &amp; humanitarian partners stand ready to support Gov’s ongoing relief effort if requested - http://t.co…	donation_needs_or_offers_or_volunteering_services
'384380921061056512'	@Razarumi After 1000s of innocents killed in KPK there shud be popular armed action against Tbn:CONCEPT OF BADAL.But why still not?#Pakistan	injured_or_dead_people
'383909732781539328'	#BBC's @marklowen's at protests over #GoldenDawn party arrests +@AleemMaqbool's on island created by #Pakistan quake: #TheNewsroom live now	other_useful_information
'383634222331592704'	RT @Ha5an_: #MQM has no mandate in Balochistan; but #KKF amongst the first responders for #EarthQuake Victims. Im proud of my Quaid. #Relie…	donation_needs_or_offers_or_volunteering_services
'383128714844069888'	RT @sAdnan9: #KKF send relief goods for #Balochistan Earthquake victims #MQM http://t.co/VA6F2M9n9i #ReliefByKKF via @sharethis	donation_needs_or_offers_or_volunteering_services
'383852352601473024'	BBC News - Satellite measures #Pakistan 'quake island' http://t.co/LRYWLbSva0 #geology	other_useful_information
'384223728877305856'	Deadly blast rocks #Pakistan’s northwestern city of #Peshawar http://t.co/NHFm81oyhY via @AlArabiya_Eng	other_useful_information
'383059384449769472'	Intresting trend on Twitter:  India, #LetsHaveAmanKiAshaWithTalibanToo, #Earthquake, #Balochistan #Pakistan	not_related_or_irrelevant
'383112728736317440'	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake	other_useful_information
'384320878332628992'	"""@PakMilitaryNews Addresses of #PakArmy's Collection Points for #PKrelief items for earthquake affected &gt; http://t.co/Yb7Y5cbqH2 #Pakistan"	other_useful_information
'384058119569281024'	RT @RealZainabJamil: War &amp; Dialogue for Peace in #Pakistan....Good topic &amp; Good Discussion going on in @InsafRadio With Rj @ubaid_imran	not_related_or_irrelevant
'384056879724650496'	RT @ubaid_imran: Thanks friends for appreciating show tonight...! @InsafRadio belongs to its Listeners... Naya #Pakistan Insha Allah...!	not_related_or_irrelevant
'383441419823611904'	RT @MSNArabia: #Korat #Pakistan hit by 7.8-magnitude #earthquake: USGS http://t.co/plGdfxYqO7	other_useful_information
'383111645859311616'	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S	injured_or_dead_people
'384571092054343680'	Youngsters also working with relief and donation camps voluntarily for #Balochistan #Earthquake Victims Really Appreciatble effort #Pakistan	donation_needs_or_offers_or_volunteering_services
'384067838610120704'	RT @Madina_e_Sani: 3 FC personnel martyred &amp; 2 others injured during a clash with terrorists. 4 Terrorists sent to hell. #Panjgur #Balochis…	not_related_or_irrelevant
'384015897557352448'	According to UNDP #Earthquake Update: Death toll rises to 515 |  #Balochistan ,  #Quetta ,  #Awaran  #Pakistan	injured_or_dead_people
'383365425914195969'	Prayers for everyone who has been affected by the #earthquake in #Pakistan	sympathy_and_emotional_support
'384788981704949760'	RT @OfficialMqm: Pic9: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/Fw9ypUy5hI	sympathy_and_emotional_support
'383608800869363712'	#Pakistan #quake appeal to militants http://t.co/2oslGHGVzw	not_related_or_irrelevant
