text,labels
Pettiness. Pusillanimous.  Let India set Kashmir free &amp; Muslims will flood it with Billions!  Kashmir Floods,7
In pictures: Deadly Kashmir floods: Floods in Indian-administered Kashmir http,7
Hope and Pray the flood situation in Kashmir gets controlled sooner than soon.,6
"Hi, hike is donating Rs. 10 lacs towards Kashmir Flood Relief. Go to Menu &gt; Rewards &gt; Donate for Kashmir and make it count. Kashmir Floods",4
WARNING FLOOD AHEAD! Pakistan Floods Pk Floods  http Watch and Share http http,5
"150,000 Stranded Kashmiris Face Disease Outbreak After Historic Floods http",1
Congress President Smt. Sonia Gandhi is extremely concerned about flood situation in Jammu &amp; Kashmir Kashmir Floods http,7
"AP PHOTOS: Thousands flee flood in India, Pakistan http",2
10sof 1000s still stranded in Indian-administered Kashmir after worst floods in half a century http,2
Kashmir floods hit cricket bat industry - The Hindu http  The Hindu  Kashmir floods hit cric... http,7
Everyone should contribute  Flood Fury,4
To dam or not to dam? Pakistan experts ponder flood strategy http,7
"India, Pakistan flood death toll exceeds 460",0
11 drowns out of 25 in river when boat sink in Multan. Flood in Punjab http,0
"Over Rs 5,000 crore loss to J&amp;K economy due to floods: Assocham  Jammu Kashmir Floods",7
Shelter camp by RSS in jammu kashmir floods@EeshHindu      ht…,2
Minhaj Welfare Foundation appeals for donation for the flood affected victims. Pakistan http,4
"Breaking: Punjab govt rejects Rs.100 million cheque offered by KPK Govt for flood affectees, reveals KPK Minister http",4
Fake flood relief camp established in Ahmedpur Sharqia prior to Punjab CM's arrival http,7
outskirts of srinagar http,7
500 harrowing news stories from Kashmir &amp; Punjab floods http |  Kashmir Floods http,7
High tym v find a sol. 4 these yearly floods in north india...effective plan needed..#KashmirFloods,8
"Latest : Kashmir floods: Come hail or rain, Army won't stop until the job is done - Hindustan Time... http Indian News",7
this is an old pic I have seen this same pic plenty of times in FB before the floods Kashmir Floods,7
"pakistani News= Energy, gas, oil Exhibition rescheduled due to floods http",7
"""All AAP MLAs to donate Rs 20 lakh each for Kashmir flood relief from their MLA funds."" woah rich guys..surely not Aam Aadmi Kashmir Floods",4
India offers help to Pakistan on floods http,4
Will separatists in Kashmir endorse work done by Indian Armed forces in flood affected areas there?,7
India's Modi visits Kashmir after floods kill 175: SRINAGAR India (Reuters) - The death toll from serious... http,0
First pic broke my heart. In pictures: Kashmir flood submerges Srinagar http Photos by  http,6
"Rescue effort expands in India, Pakistan as flood death toll tops 350 http http",0
Very sad to see the destruction caused by floods in Kashmir - keep the prayers coming friends!! Kashmir Floods Pray For…,6
Malik Riaz donated 50 crores for flood in Punjab. CM KPK donated 10 crores for flood in Punjab.  WHERE THE HECK IS FEDERAL GO…,4
"U S A Headlines Death toll from floods in India, Pakistan reaches 400 http",0
A Kashmiri Muslim flood victim on  appeals 2PM Modi to send relief package thro Indian Army &amp; NOT he corrupt,4
Go nawaz go slogan raised in Azadi Kashmir ! As PM was addressing flood effected  people,7
"A week on from  150,000 still stranded in Indian Kashmir, fears of disease outbreaks http",1
You are best in all sir.Long live    All AAP MLAs to donate Rs 20 lakh each for Kashmir flood relief from th…,4
(#Team Lil Wayne) Flood Waters Submerge Parts of Kashmir; 120 Dead: Flood waters submerge large ... http (#Dmjeferson),0
Kanwaljit Singh's sons recount their ordeal of the Kashmir floods http,7
1.1 Million Affected by Floods in Pakistan http,2
Floods Kashmir Once the Venice of the East !  Jammu and Kashmir floods: Rage of Jhelum submerges Paradise http via,7
"PM giving statement to media, after reviewing the situation of  affected areas in Jammu &amp; Kashmir. http",7
Latest : Kashmir floods: Hyderpora mosque a symbol of communal harmony - IBNLive: IBNLiveKashmir f... http Indian News,7
Pak Army relief work has continued in flood and rains affected areas in throughout Punjab Pak Army Zindabad http,4
Dharna in Ibd had shut down the govt. Now the floods have shut down entire Punjab with catastrophic crisis for PML(N). …,7
"World India  Kashmir Pakistan Thousands Flee as Pakistan Floods Spread to Plains: JHANG, Pakistan —... http",7
Pakistan have hit by sever Flood in rains. We should come out to  these Flood Victims...  N G Os  http,4
I watching Express TV ShowBaaz asking oversee Pakistani to send money for Flood victim sorry we will not U…,4
Post-flood precautions. Extremely important instructions for survivors. Kashmir Floods http,5
"Jammu and Kashmir floods: Army evacuates 13,000 people trapped in Ramban http",2
Kashmir floods leave 460 dead &amp; displace almost a million | via  X Saber Cats Football A P U S H  http,7
"""Jammu &amp; Kashmir facing ‘worst flood in 60 years’, death toll touches 160"" http Banjir Kashmir http",0
Super floods in both India and Pakistan have really focused minds on what matters.Modi and Sharif both share relief offer…,7
"Pray for Jammu also,in case you know its flooded   Hope and Pray the flood situation in Kashmir gets controlled…",6
"U S A Headlines Pakistan, India Flood Death Toll Passes 200 http",0
Prime Minister taking aerial view of the flood affected areas in Jammu &amp; Kashmir http -AIR,7
News I N F Omedia Health fears after Kashmir floods: Authorities in Indian-administered Kashmir prepare for an ou... http,5
Flood reached at Saraiki region to destroy Multan M. Garh :(   Pakistan Floods http,3
Jammu and Kashmir floods: Wireless sets rushed to J&amp;K http,7
"Kashmir Floods Modi govt ignores separatists inciting flood victims; over 130,000 rescued* http",1
Kashmir flood relief operation a major challenge http,4
where is Bollywood now who gives enormous to Pakistan flood victims but for Indian they have no time money pains,4
"IHH will establish relief camps for the flood victims in Sialkot, Narowal, Jhang and Muzaffargarh. Pakistan Floods http",7
"Floods, rain kill 260 in Pakistan, one million affected: The deluge has destroyed crop in over 700,000 acres o...  http",0
Death toll nearing 300 as devastating floods continue in India and Pakistan. http,0
inne wpisy na ten temat: Embrace of Social Media Aids Flood Victims in Kashmir NYT &gt; Technology i... http,6
Jammu and Kashmir floods: Helpline number http Easwaran Adwayam,7
"At least 64 deaths have been reported in Azad Kashmir due to  whereas 2,132 houses have been damaged http",0
http Reuters: India's Modi visits Kashmir after floods kill 175,0
"India Kashmir floods: Nearly 50000 rescued, death toll over 200 - Livemint http",0
Areas Worst Affected by Floods in Jammu and Kashmir: The flood situation in Jammu and Kashmir is very grim and... http,7
Why the authorities failed to forecast Kashmir's worst floods in a century http via,7
"One of the biggest calamities in India is ""Murdrers are the guardian of nation""..playing hate cards on Kashmir Flood",7
Did Kashmir 'abandon' its flood-hit people?: Did the floods in Kashmir defeat its government? http,7
"PM Modi announces Rs 1000cr for relief, offers assistance to Pakistan-occupied Kashmir http",4
Thousands trapped and hundreds killed by floods in India and Pakistan: Emergency services in In... http Kabari World,0
"Kashmir Floods: Listen to Your Conscience, Join Duty, J&amp;K Government Tells Employees http via",7
Pakistani troops expand rescue operation as floods engulf more districts http,2
"India, Pakistan floods: 'Worst to come': A huge relief operation is continuing across northern India and into ... http",5
Do Kashmiri Muslims deserve Respect? Great Indian Army Rescue people from floods who hates Army and supports Pakistan http,7
"Army Rescues Pakistani Golf Team, Nepal Ambassador From Srinagar Floods http",1
Flood - Asia - Pakistan: 14.09.2014 - 04:18:54 - Flood event happened in Asia / Pakistan. http,7
Jammu and Kashmir floods: Air India declares free travel for trapped tourists http,1
Jammu and Kashmir floods: Services of Radio Kashmir channel restored http,7
"Punjab govt rejects Rs.100 million cheque offered by KPK Govt for flood affectees, reveals KPK Minister http",4
"Hundreds die as heaviest rain in 50 years catch India, Pakistan off guard - http via http",0
PM shares and pain and anguish of people of Jammu and Kashmir; says floods are national level disaster.,7
"DLF Foundation, the philanthropic arm of realty giant DLF, sends 6,000 kg of relief supplies to flood-hit Jammu &amp; Kashmir - P…",4
India and Pakistan floods: Death toll rises: Will each country step forward? http,0
http Kashmir Flood Relief Initiative. Sir Please help spread the word. Kashmir Floods Kashmirfloodrelief,4
"Jammu &amp; Kashmir floods: Vishwa Hindu Parishad organises medical camps, 1,400 patients treated http",4
AAP seems to be in its own world where county is trying help out flood victims and  want to be at HELM Jihadi Chaos In Kashmir,4
"Deaths Devastation Flood situation worsens across Kashmir Lastupdate:- Sun, 7 Sep 2014 18:30:00 GMT GreaterKashmir. http",7
"Why is Gilani not helping the Kashmiris affected by flood? Because his name is derived from गीला+नहीं , so he doesn't wa…",7
Ujjain Vice Chancellor attacked for appeal to help Kashmir flood victims. Disgusting and utterly senseless.,4
"Kashmir Floods. 215 killed. 96,000 evacuated. Floods start to recede in Srinagar. http via",0
"Thoda speed badhaao aur kashmir ke floods ko overtake karlo pir se , dont let Manwa Laage drop from trendlist at any cost",7
Floods2014: Punjab govt fails to act on recommendations of 2010 Flood commission report,7
We pray for safe n fast evacuation of flood affected people of Jammu m Kashmir.,6
"Tyo News AP PHOTOS: Thousands Flee Flood in India, Pakistan: AP PHOTOS: Thousands flee flood in India, Pakistan http News",2
Thousands still stranded in flood-hit Kashmir http,1
KASHMIR NEEDS INTERNATIONAL AID AGENCIES TO COME AND SAVE MORE LIVES FROM DEATH.THIS IS NOT A MOHALLA FLOOD BUT A CATASTROPHE …,4
Floods take toll on telecom network in Kashmir - Jagran Post http Telecom,7
U S A Headlines Death Toll from India-Pakistan Floods Reaches 400 http,0
I pray that all the flood victims get enough strength to get through these trying times. Kashmir Floods,6
Floods Leave Thousands Trapped in Divided Territory of Kashmir http http,1
"""Kashmir ravaged by worst floods in living memory"" , Kashmir Dispatch Kashmir Floods",7
Kashmir copes with floods  powerful photoessay for  http http,7
in Kashmir....where the he'll are hurriyat characters. Perhaps awaiting instructions &amp; payments,7
"Pakistan | Monsoon Floods Kill 300 In Pakistan, Indian-Administered Kashmir http",0
http Reuters: India and Pakistan leaders lower cudgels as floods ravage Kashmir,7
"J-K Floods: UN System Stands Ready to Help India, Pakistan: The UN system stands ready to help governments in ... http",4
"Kashmir Floods More than 1,20,000 people rescued in flood-hit Jammu &amp; Kashmir http",2
"Displaced by flood, a Sikh family rests inside Mosque after given shelter via 'Humans of Pakistan' http",2
"On the occasion her son's birthday, mother of NaMo donated Rs 5,000 for the PM's Relief Fund for Jammu &amp; Kashmir flood victims.",4
BBCSciNews: Pakistan-India monsoon floods: Averting future disasters http,5
KBD will b on Indus River. The floods u r watching is from Punjab Rivers not Indus. Whenever in …,7
"Must show solidarity to help flood ravaged Kashmir valley.Pm Modi ji shows the way. Everyone there, hit by floods is us.The…",6
DTN Pakistan: Bahria Town flood relief operation continues: LAHORE: The Bahria Town Relief Project set up in t... http,4
Over 230 killed in Pakistan's deadliest flood http http,0
“@BBCSanjoyM: Flood victims brought to safety in Jammu Kashmir Floods http,4
Pathetic condition of flood affected people in Multan Jhang &amp; other areas of Punjab Saraiki . Sindh threatened. h…,7
Kashmir Floods &amp; Army’s Priorities by        http,7
"Today PM Modiji  is monitering Flood relief in J&amp;K ,who says  Jammu kashmir is not part of India ?? after these floods  stop fo…",7
Golden temple to prepare Langar (Food) for Kashmir flood victims on army's request | Taaji Khabar: http,4
Nobody's Child: Will This Baby in Flood-Battered Kashmir Find a Home? http Kashmir Floods http,1
Kashmir Floods: All Party Meeting in Srinagar Today http  http,7
# 1.66 (Pakistan: The Land of Pure) Students take to the streets to raise funds for flood victims  1)... http,4
whole India is donating for relief kashmir flood but i m damn confident that they wil get only abusing n stone at their face,4
The worst flood in Punjab ''Super Flood'' same as 2010. Get out everyone. Help the needy. Let's not play politics with the p…,4
"Urgent need for 25,000 tents and 40,000 blankets http Kashmir Floods via",4
Sad search for bodies. The little girls haven't yet been found. Kashmir Floods  http http,1
H T C L G Landslides add to misery of Kashmir's worst floods in decades -... http  http,3
"Zarbe Azb, Law &amp; Order in Karachi, Islamabad to Flood Rescue/Relief , One Must Acknowledge the Great Efforts of Pakistan'…",3
Kashmir's famed carpets ruined in $5 bn flood losses Finance http,3
J H D A R Haryana CM Hooda flags off relief materials for flood-hit Kashmir 12-09-2014 New Delhi (ANI): Harya... http,4
"Families who lost their houses, livestock or crops during  will get Rs25,000 ($250) each before Eid Pakistan http",4
"Australia Toll from Pakistan, India floods rises over 230: i24news                         PublishedS... http Canada",7
Very IMP.Flood rescue and relief form. Please fill it with all the necessary details. http Kashmir…,4
"California Toll from Pakistan, India floods rises over 230: i24news                         Publish... http",0
"Himachal tourism to bloom due to floods in Kashmir Business Standard He said most tourists from West Bengal,... http",1
U S A Headlines Evacuation ordered as flood death toll rises in Pakistan and India http,2
"Pakistan, India Flood Death Toll Passes 200 http",0
Donate to  &amp; allied organisations for Jammu &amp; Kashmir Flood Relief work! http,4
Gandu ye Bollywood channel ha chutiya   who cares what they say about each other..kashmir is drowned in floods n all,8
"Nowgam,Kanihama struggling with flood furry Lalchowk,Abiguzar traders estimate loss around1000 crores Kashmir Floods ht…",3
"Thousands trapped in Kashmir Floods, with at least 150 killed http http",0
Police in Indian Kashmir collect bodies floating in worst floods in years: NEW DELHI/ISLAMABAD (Reuters) - Aut... http,0
PM visits flood-hit areas of Sialkot http,7
"Jammu and Kashmir Floods: 'I Had No Government', Omar Abdullah Tells NDTV http http",7
"Kashmir Floods: Defence forces' heroics expose separatists, 'intellectuals': The defence and security forces h... http",7
Why does Criminal C.M Punjab instead of offering his arrest in M-Block Case as committed visit flood affected areas with no relief work?,7
Lol great going! Check out the traitors crying http  flood,6
838 villages of Punjab affected from flash floods:,3
Kashmir’s epic floods link India and Pakistan in disaster: http by  via,7
Flood coming in Kashmir. Sonam is doing films as heroine. Amit Shah is president of BJP. Sajid khan is director. Sab ulta …,7
Kindly help our brothers and sisters fe kashmir /pakistan  J-K floods: Radio Kashmir starts operation http,4
"Flood RSS, the only organisation which came forward for Relief work in Kashmir. Where is article370 now? http",4
Pictures explaining flood situation in Wazirabad. Pakistan Floods Pakistan http,7
"Over 1,84,000 People Rescued in Flood-Hit Jammu and Kashmir So Far: Government  More than 1,84,000 people have... http",2
"Floods ravage Jammu &amp; Kashmir: Rescuers get shot in the arm, waters levels continue to recede http via",7
"Whilst flood victims are without food &amp; shelter &amp; even dying, nawaz sharif is posing for pictures! Pakistan Rejects Nawaz G…",7
JKLF chief Yasin Malik 'hijacks' rescue boat in flood-hit Jammu and Kashmir,2
Pakistan Rushes to Protect Cities From Floods: Pakistani troops on Thursday rushed to protect two major cities... http,7
Volunteers step up to help victims of the J&amp;K Floods Kashmir Floods,4
Floods Pakistan: Shocked to see NS' car being showered with rose petals by PMLN Durbari Chamchas while visiting Jalalpur…,7
"To read the press release on  contribution to Kashmir Flood Disaster Relief, go to http",7
"All those still abusing the Indian army.. When your arse is deep in flood waters, like in Uttarakhand and Kashmir, they'll…",7
ETN Centre assures all-out health care assistance to flood-hit Jammu and Kashmir: The Union Minister took a de... http,4
Delhi: PM  leaves to review  situation in Jammu and Kashmir http,7
Over 90 thousand people rescued in flood hit areas of Multan  http,2
Prk D R Kashmir militants suspend jihad to help flood efforts: An alliance of pro-Pakis... http,7
"Over Rs 5,000 Crore Loss to J&amp;K Economy Due to Floods: Assocham http",7
Kashmir flood relief operation 'too slow'. People left to fend for themselves. http Kashmir Floods http,7
"Diyar Kashmiris u feeling happy that some of the Indian Army scum were also washed away in floods, keep wallowing in h…",7
"Jammu and Kashmir: Indian Army rescues 11,000 people from floods, 100 columns deployed http",2
It is tears of Kashmir Pundits ; not floods in J &amp; K,6
Look the way Pak jawan is holding the old person. So much to learn! Pak Army Flood Punjab Lahore  Sialkot http,7
Kashmir Floods Army continues with intensive rescue operations in flood-hit J&amp;K.   SEE HERE: http http,4
On the instructions of  President P P P Ulema Wing Punjab  Visited flood affected villages  …,7
(News) 2010 Flood report: Culprits promoted rather than punished http Pakistan http,7
Hindus r welcome in my home at Jammu rescued from Kashmir Floods.Muslims can fuck themselves.DM me if u need shelter.,4
PAF HELICOPTERS  IN ONGOING RESCUE OPERATIONS IN FLOOD AFFECTED AREAS OF PUNJAB,6
"Not really because we've been suffering hella floods recently because of cunts India, my area in Kashmir hasn't been effected tho",7
"News: Death Toll From Pakistan, India Floods Rises Above 300 - Voice of America http",0
Srinagar residents on makeshift bridge +10 days since flood Kashmir Floods India Pakistan Floods  http,2
"After Kashmir floods, construction on river beds under scanner http",7
Kashmir Floods: Medical Camps in Srinagar to Check Water-Borne Diseases: The National Disaster Response Force ... http,4
CHARITY FOR Kashmir and Indian Flood Disaster !,4
Tens of thousands still stranded in Indian-administered Kashmir after worst floods in half a century http,1
Kashmir's Top Cricketer Says He Was Trapped in Floods For 11 Days http http,1
"Floating bodies, shallow graves in flood-hit Kashmir http",0
"""@faizanlakhani: PICTURES: aerial views of flood-hit areas in Multan. Pakistan Floods Pk Floods Pakistan Floods http",7
&gt;&gt; http VIDEO: Floods misery continues in Kashmir http  &gt;&gt; http,7
"Death toll climbs in India, Pakistan floods http Pakistan Floods Kashmirfloods",0
"Jammu &amp; Kashmir flood relief Donation drive will start from PVS circle on Monday 15th Sept 2014,tomorrow at 4PM... http",0
"Proudly serving Pakistan! Satisfaction, while helping your countrymen at the time of need. Help the flood victims! http",4
"Kashmir Floods: To Srinagar... With Love From Switzerland: ""I knew these people who work as lifeguards in Lake... http",6
"Jammu and Kashmir Flood: Nearly 150 Killed, PM Modi Calls it a ‘National … – NDTV http",0
Fears for Londoners trapped in India and Pakistan flood http http,1
CM Punjab is doing his utmost efforts to give relief to the people in the flood effected areas. http,7
Imran Khan to visit flood affected areas today http Pakistan http,7
:  is helping  the Kashmir Flood victims but doesn't want it to be a promotional event! We…,4
"India, Pakistan floods death toll reaches 400: ISLAMABAD – The death toll from floods in India and Pakistan ha... http",0
Kashmir Floods :The Tireless Service of a Battalion And Its Boats - http,4
"Decoding floods in India: 32 million affected, Rs. 3,600 crore lost every year http Kashmir Floods http",1
Chants of ‘Go Nawaz go!’ as PM Nawaz Sharif Address to Flood Victims in Azad Kashmir.  http A must watch! …,6
People in flood affected areas of Poonch (J&amp;K) provided healthcare and relief material Kashmir Floods http,4
Pakistan Floods: Cabinet decides against appeal for foreign aid,4
"India, Pakistan Floods Death Toll Reaches 400: Death toll from floods in India, Pakistan reaches 400 as authorities warn of more flooding",0
"Modi Ministry Pakistan Army rescues 22,000 trapped in floods http",1
"missing stude in kashmir after hit by massive flood,the last contact was 6 sep,call+97339181519 http",1
Pakistan Floods affect more than one million  http http,2
Donate for Kashmir Floods... http,4
K K F distributing relief goods among victims of flood in different districts of Punjab http M Q M http,4
"By harping on army's role in Kashmir floods, media is trying to whitewash decades of abuse http",7
"Dear  PM Modi gave 1000 cr to Kashmir flood, was that public money or Jasodaben fixed depost :-) http",4
VIDEO: Kashmir valley 'submerged after floods' http,3
Devastation caused by  should also serve as a reminder to Pakistan to have a functional Local Government Syste…,7
Kashmir floods: Stranded Andhra students brought to Delhi: The NIT Srinagar is situated near… http,1
48 MNA&amp;100 MPAs come 4m South Punjab but not a MP spoke about massive miseries of poor trapped in flood.They have sold thei…,7
Kashmir Floods: PM Modi Holds Emergency Meeting as Lakhs Still Await Help: With more than five lakh people sti... http,7
Floods Trap Thousands In Pakistan http,1
Watch | Nation stands by Jammu and Kashmir flood victims: Modi http http,6
kashmir floods on a news channel..i think i hv tears in my eyes,6
""" Aren't you f***ing grateful for the help — that is how it sounds."" writes  on the Kashmir Floods http",7
In pics: Kashmir faces worst flooding in more than five decades http http,7
Floods kill hundreds in Pakistan and Kashmir http [Sale http ],0
"Monsoon floods kill nearly 300 in India, Pakistan http",0
(#Yeremiito21) Flood Waters Submerge Parts of Kashmir; 120 Dead: Flood waters submerge large sw... http (#Yeremiito21),0
"Kashmir Floods: Officials Provided With Satellite Phones, Communication Sets http",7
Bodies floating in streets whilst India scales back operations due to a few stones!!! Kashmir Floods http,0
VIDEO: Anger at Pakistan floods response http,7
Altaf Hussain: I urge the current Government of Pakistan to do something for the flood victims. Altaf Hussain Day Pakistan…,5
M Q M charity wing K K F Lahore have setup flood relief camps in all over Punjab http,4
"Hey, I've just donated Rs. 10 for Kashmir Flood Relief through  Hike4 Kashmir",4
Embrace of Social Media Aids Flood Victims in Kashmir http,6
All AAP MLAs to donate Rs 20 lakh each for Kashmir flood relief from their MLA funds.,4
"Meanwhile, Aamir Khan is so pained by Kashmir floods that he will dedicate an entire SMJ episode on it and earn another …",4
"They are not organized like Kashmir. 28 dead in landslides, floods in northeast India  http",0
flood affected people of jammu and kashmir and relatives of those people can use this http,6
United Nations Authority: Flood Rescue Operations In Kashmir (India) http,4
Hafiz Saeed blames 'water terrorism' by India for Kashmir floods http,7
"Heavy rainfall and floods India Pakistan Floods, leading to some of the worst flooding in decades. http",5
"J&amp;K floods: What you see all around is the beauty of humanism, and what you don't is the government http",4
Pungovt claims CMSS took 9 helicopter flights2South Punjab in1day to monitor floods Oh I got it.Floods got frightened&amp;now e…,4
"Pakistan Flood Sinks Boat Carrying Wedding Party: Boat carrying wedding party sinks in Pakistan flood, killing 18 http",0
Jammu and Kashmir Floods: Yasin Malik Creates Hurdles In Indian Army’s Relief … – http http,7
Please use Kashmir Flood hashtag only if u need help or offering help so that agencies can track. Keep it free from ur politica…,4
"Raging Floods Kill Over 440 in Pakistan, India - ABC News http via",0
"Bridges, overpasses earn approval after Northern California quake - SFGate http  N A P A",3
"Say what you want, but the earthquake that hit California was all San Andrea's fault.",7
Cool data analysis of today's Napa earthquake &amp; effect on sleep http by  data engineer  via,7
California assessing damage after large quake http,3
California USA Rancho Cucamonga http BREAKING NEWS 400 Earthquake Powerful Earthquake Slams San Francisco …,5
California Winemakers Cleaning up After Quake http via,7
"Oh, California   Skaters finding upside to quake damage. Photo from  photog Jeremy Carroll htt…",1
→ USA  → California Hit With Earthquake Of 6.0 Magnitude → (AP) — An earthquake with a preliminary magnitude of ... http,7
Zionist US supplies Israel with WMD for Terrorism Israel Gaza Palestine U S A Ferguson U K U S   http,8
"Still, we find beauty (&amp; fun) among the ruins. ~ “@tedd4u: I love California:   Napa quake - http",6
My Prayers to the Northern Ca. people who are in the Earthquake,6
"Earthquake Early Warning System Works, But Is Unfunded  - http California",7
LOOK: support bace CRACKED! Maxwell Bridge damage from  being addresses by  update: 6PM  http,3
【The Napa earthquake woke this many Jawbone Up wearers - The Verge】 http,8
"Biggest quakes by magnitude in California: By The Associated Press California, where a quake and fire devastated... http",7
"First time I've ever said ""aw, poor friend in napa""",6
(♡Alixandro Wilson♡) Renewed Calls for Early-Warning System After Quake: California q... http (♡Alixandro Wilson♡),5
"San Francisco Bay Area/Napa earthquake: dykes be like: ""last night my normal dildos momentarily turned into 'no batteries needed vibrators'""",8
"What 6.0  did to Napa Many injuries, no known deaths. http http",0
Watching news coverage of today's  &amp; damage up in Napa. Thankful to be safe! Bay Area residents visit http,7
"Top   70 Injured, Buildings Damaged After 6.0 Quake Rattles Na… http see more http",0
California rocked awake during region's largest quake in 25 years http,7
VIDEO: California shaken by earthquake,7
ISIS Hijacks California Earthquake Hashtags To Post Threats On Twitter - http,7
Netanyahu announces California earthquake payback for anti semites &amp; self-haters preventing God's boat from docking in oakland.,7
Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake: Jawbone has shown one of the more interesting ways dat...,7
"Earthquake of M 3.1 - 7km NW of The Geysers, California http",7
Salvation Army Responding To Napa Earthquake : The Salvation Army http,4
How The Napa Earthquake Affected Bay Area Sleepers: The South Napa Earthquake was the strongest to hit Norther... http,7
Classic post  shot“@bgittleson: This photo is very California.   http,8
Recent college grad Evan Kilkus helps Napa Quake recovery w/ his drone to survey damage: http http,7
"Tsk tsk ""@SFGate: Napaquake damages reveal city officials did not enforce seismic upgrades for all buildings. http",3
"Losses From California Quake Could Top $1 Billion: Early Sunday morning, Franz Oehler's house blew apart. http",3
"Do all the California wine cellars / wine makers have earthquake insurance? I wld figure that they do, but I really don't know",7
FollowMe-&gt; Wascarx7 Northern California rocked by magnitude 6.0 earthquake - Fox News: F... http FollowMe-&gt; Wascarx7,7
"2 shelters open for  Crosswalk Cmnty Church, 2590 1st St, N A P A &amp; Florence Douglas Cntr, 333 Amador St, V A L L E J O …",4
"Earthquake Sismo M 2.2 - 0km SSE of Green Valley, California: DYFI? - ITime2014-08-28 14:05:22 UTC2014-08-28... http",7
can you talk about the earthquake and the damage it brought San Francisco on beyond tomorrow? Thanks in advance. BEYOND-O!,7
[ChesCo Entertnmt] Quake causes $1B in damage to Napa wine country http,3
Why The Earthquake Near San Francisco Is Just The Start Of The Shaking In California - Freedom Outpost http,7
Colorado USA Fort Collins »  1 Northern California rattled by magnitude-6.0 earthquake. Dozens injured. … http,0
"US California Earth#quake Spurs Calls for Statewide Warning System: NAPA, Calif.—The earthquake that jolted... http",5
"ICYMI, Willie Brown presented a donation on behalf of the Raiders for Napa earthquake relief. http http",4
State of emergency after US quake: A STATE of emergency has been declared in California after a strong quake r... http,7
California USA Fullerton http  BREAKING NEWS 744 earthquake 6.0 earthquake jolts Bay Area dama…,7
Interesting graph and data analysis by Jawbone - how the Napa earthquake affected sleep http,7
Oh my.  I was afraid it would be up there...   Total economic losses estimated by  for Napa earthquake at 1 billion USD.,7
"New post: ""Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake"" http",7
"2 shelters open for  Crosswalk Cmnty Church, 2590 1st St, N A P A &amp; Florence Douglas Cntr, 333 Amador St, V A L L E J…",4
"""#Winemakers R surveying the damage following the Napaquake"" &gt;   http http",7
"update from city of Napa: 208 treated at Queen of the Valley, no deaths. No new patients since 11pm Sunday.",0
Powerful Earthquake Rattles Northern California http [Sale http ],7
Tech Skaters Make Best of Napa Earthquake by Shredding Buckled Streets http Onlireeks,7
"Strong California quake causes injuries, damage http via",0
Napa Earthquake Damage Estimated at $1 Billion  (http://t.co/0HPY0ihEwG),3
"The SF Bay Area shook last night from an earthquake, but the GoPro Grand Prix is on. Our thoughts go out to our Bay Area friends…",6
"City of Los Angeles, California Hollywood, Preparete Repent For The Great Earthquake Prophesied, Shaloom http",7
Napa: Skaters find upside to quake damage. Video: http (Pic: Jeremy Carroll) http,1
"Napa earthquake damage, insurance losses could hit $4B http",7
"Every Old Person be like noooooo “@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",3
California quake: One before the 'Big One'? http,8
Earthquake rocks northern California http,7
Our thoughts &amp; prayers go out to the wineries in Napa that suffered damage during the recent earthquake Wine Wednesday Wine Lovers,6
"UPDATE 10-California wine country shaken by 6.0 quake, dozens hurt - Reuters http  N A P A",0
"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa « CBS San Fran http",0
Photos Show Damage Following Napa Earthquake http,3
"seee “@KalebNation: That wasn’t an earthquake, California, that was God rolling out the red carpet for Beyonce. V M As”",8
The Napa Earthquake http,7
"""@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from  ... http",7
"The Napa food bank is very low on food. Need non-perishable foods,  Volunteers needed f  $ donations too",4
"Skaters turn damaged street into ramp after CA earthquake. When life gives you lemons, make a skateboard ramp.  http",7
"Connecticut USA Bridgeport » http   151 Scores of aftershocks from Napa earthquake felt, more…",7
"USA » NEWS » http HOT NEWS 713 earthquake Dozens injured, 3 critically, after strong earthquake in Califo…",0
Strong California quake shakes famed wine country http via,7
Brilliant!  Napa earthquake wine bucket challenge http,8
"Listening to reports from S F Bay Area re: damage from 6.0  ...roads, some bldg damage. PG&amp;E outages: 50k+ custo…",3
ATTENTION ALL!!For those attending this Thursdays Raider game  will be collecting donations for  victims,4
This was published before today's quake...The California  may mean more  http via…,7
NAPA: Wineries continue earthquake damage clean-up http via,3
"→ USA http → Scores of aftershocks from Napa earthquake felt, more on the way USA → Officials have warn…",7
¦ http 781 ¦ Northern California braces for aftershocks after magnitude 6.0 earthquake ¦ Residents of n…,5
Tips for  in  management planning in light of Napa earthquake.  http,7
"Catholic Charities helps with relief after Calif. quake – Napa Valley, Calif., Aug 26, 2014 / 04:07 am (CNA/EWT... http",4
UPDATE 1-California wine country quake losses seen in the billions - Reuters: CNNUPDATE 1-California wine coun... http,3
"that was your wake up call california, 7 steps to  safety- http",5
Have quake; will skateboard. Visit CA!   The single most California photo of all time.  http,8
http California winemakers cleaning up after,7
